"1132074290986278912^'which do you like better  microsoft or apple? -- microsoft'^2019-05-25^00:01:58^1593"
"1132171729944625152^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^06:29:09^12"
"1132171786265792512^'rt : linux deepin instead thinking facex'^2019-05-25^06:29:23^7"
"1132171843933212673^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-25^06:29:36^171"
"1132171916842872832^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-25^06:29:54^4591"
"1132171919975899136^'rt : for our flashbackfriday video  we have some fond memories of windowsphone from laura butler today  explai'^2019-05-25^06:29:55^1986"
"1132171923704537088^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^06:29:56^5"
"1132171935117451265^'rt : an overview of major quantum computing approaches as ibm  google  microsoft  and others work towards making quantum computers'^2019-05-25^06:29:58^19"
"1132171944797790209^'mark your calendars on may - for computex and join microsoft at the iotinactionms solution showcase to explore some of the newest iot solutions sign up today:'^2019-05-25^06:30:01^104"
"1132171945812922371^'this file is probably sent by someone who uses the microsoft outlook rich text format (rtf) format for the message this works without 'side effects' if the recipient of the message also uses microsoft outlook'^2019-05-25^06:30:01^158"
"1132171952410583040^'rt : ready to rage ! plus raids and minecraft thisweekonxbox xboxonex xboxone xbox microsoft '^2019-05-25^06:30:02^5692"
"1132171955719815168^'eye-opening story shows how inclusive design can make technology better for everyone at microsoft  it's one of our core priorities msftadvocate'^2019-05-25^06:30:03^129"
"1132171956780982273^'microsoft debuts new terminal app  next-gen windows subsystem for linux for power users'^2019-05-25^06:30:03^271"
"1132171972979449856^'with a barnet library card  you can access s of digital publications complementary via pressreader download the app to your mobile device via these links  google play app store microsoft'^2019-05-25^06:30:07^2186"
"1132172007934758913^'microsoft ai's evolution to serve nerve sensing wearables find out more about this latestintech'^2019-05-25^06:30:16^40073"
"1132172008228315136^'microsoft goes open source with one of its bing algorithms microsoft's space partition tree and graph algorithm enables developers to apply vector search to traditional  audio and visual queries'^2019-05-25^06:30:16^134"
"1132172020446183424^'microsoft deliverability issues are a thing of the past for opticsplanet popular'^2019-05-25^06:30:19^127"
"1132172036623740928^'microsoft thing works for me so i guess glitch and just update today so take that with grain of salt'^2019-05-25^06:30:22^92"
"1132172057817391104^'rt : hey look i get to take a photo with microsoft ceo aren't i cool'^2019-05-25^06:30:27^2834"
"1132172094865924097^'feel like $link will turn heads at launch then microsoft  amazon  or google will build one companies will be more inclined to use the centralized version decent chance that only btc and eth survive  everything else ends up like linux: open source prelude to real products'^2019-05-25^06:30:36^9"
"1132172110690889728^'rt : let's make this a viral thing now! their phones too! save as many as we can from derangedd'^2019-05-25^06:30:40^605"
"1132172146845900800^'microsoft web conferencing free template for meeting minutes format beneath the cross of jesus'^2019-05-25^06:30:49^3"
"1132172154307395584^'rt : microsoft have pulled all the punches to get mbam running in your sccm infrastructure - check out this video to see a glimps'^2019-05-25^06:30:50^131"
"1132172178533830657^'rt : so tommorow is the d-day for our microsoft tech communitywe shall be having hack a bot at microsoft east and central af'^2019-05-25^06:30:56^216"
"1132172199220187136^'rt : two more microsoft zero-days uploaded on github these two mark the sixth and seventh zero-days impacting microsoft pr'^2019-05-25^06:31:01^91"
"1132172212826509312^'what's new in windows update for business in windows   version  windows wufb waas'^2019-05-25^06:31:04^4404"
"1132172223312257024^'the netflix for gaming  microsoft expected to launch game streaming service later this year'^2019-05-25^06:31:07^217"
"1132172248884961280^'best microsoft office alternatives for macos'^2019-05-25^06:31:13^25"
"1132172262864543744^'rt : when installing a game was cool ageofempires microsoft pcgaming retrogaming ensemblestudios'^2019-05-25^06:31:16^932"
"1132172313384955904^'rt : i just interviewed about her coding journey so far how she: classical building[?] founded personal computer got jobs at microsoft and'^2019-05-25^06:31:28^77"
"1132172350584164353^'rt : do you need a maintenance mode for your azuremonitor alerts? try out action rules  now in public preview'^2019-05-25^06:31:37^325"
"1132172369211076608^'rt : 'girls in ai' hackathons at sf reactor and redmond reactor on june &amp;th and &amp;th please help spread the word! https'^2019-05-25^06:31:42^936"
"1132172377679204353^'rt : microsoft pulls huawei servers from one of its cloud catalogs'^2019-05-25^06:31:44^16"
"1132172395442331648^'just completed the my minecraft journey lesson nine: slash commands course! microsoftedu `br'^2019-05-25^06:31:48^554"
"1132172432566038529^'dead by daylight  superhot and more coming to xbox game pass microsoft xbox xboxgamepass'^2019-05-25^06:31:57^1490"
"1132172465919016960^'uhmm many of the rumors around said it is going to be a combat update and i think on eof the members of microsoft said it's not a cave update so it would be likely a combat but i want both updates'^2019-05-25^06:32:05^3"
"1132172467609456640^'rt : rt : sip trunk -&gt; pbx -&gt; voicemail -&gt; azure -&gt; microsoft cognitive speech translation -&gt; hosted exchange in'^2019-05-25^06:32:05^1809"
"1132172495384076288^'by far  tonight's most popular incentive was really bad microsoft paint speed drawings of donors twitter profile pictures enjoy!'^2019-05-25^06:32:12^8859"
"1132172508038406144^'rt : google duo now supports eight-person video calls microsoft'^2019-05-25^06:32:15^0"
"1132172559355715585^'[read] mobi training kit (exam -) administering microsoft sql server  databases (mcsa) (microsoft press training kit) -&gt;'^2019-05-25^06:32:27^0"
"1132172570608881664^'rt : surprising for me: microsoft includes symbolic execution in vs  has anyone actually used this? looks like it's'^2019-05-25^06:32:30^834"
"1132172604289179654^'rt : no reason to trust microsoft or any other big tech giant  or any intelligence or law enforcement agencies for election inte'^2019-05-25^06:32:38^148"
"1132172649667416154^'i love this game'^2019-05-25^06:32:49^213"
"1132172669212868609^'rt : we are excited to announce that azure stack is now available in eastafrica  providing top security data platform at t'^2019-05-25^06:32:53^217"
"1132172680155803648^'rt : get familiar with the five elements of an enterprise digital business platform and accelerate your digitaltransformat'^2019-05-25^06:32:56^13420"
"1132172716163969026^'congrats and welcome! i always thought microsoft's main strength was embracing other tech and partnering the mac and office are a perfect example nice to see java  linux  and other devices  operating systems and languages being embraced microsoftlife'^2019-05-25^06:33:04^2677"
"1132172721939333120^'rt : no reason to trust microsoft or any other big tech giant  or any intelligence or law enforcement agencies for election inte'^2019-05-25^06:33:06^120"
"1132172799567716357^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^06:33:24^150"
"1132172861106294784^'manufacturers are seizing the ai opportunity - are you? microsoft releases second book in the future computed series on ai manufacturing [free download  no registration] via manufacturing artificialintelligence ai strategy'^2019-05-25^06:33:39^6008"
"1132172874377322502^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^06:33:42^15"
"1132172883860631552^'rt : ""an overview of major quantum computing approaches as ibm  google  microsoft  and others work towards making quantum com'^2019-05-25^06:33:44^3387"
"1132172914470596608^'which do you like better  microsoft or apple? -- apple'^2019-05-25^06:33:52^8335"
"1132172919583399939^'xcloud  microsoft's answer to playstation now  can stream   games'^2019-05-25^06:33:53^135"
"1132172950726205440^'new post: microsoft xbox one wireless controller - black - currys xbox one uk'^2019-05-25^06:34:00^25891"
"1132172986243530752^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^06:34:09^16"
"1132173004471963648^'rt : microsoft is dropping the password expiration policy recommendation cybersecurity'^2019-05-25^06:34:13^30"
"1132173041096626177^'rt : the ms in ms- stands for microsoft'^2019-05-25^06:34:22^266"
"1132173106192297985^'skype is terrible with features to connect me and indentify my neighbors meetup microsoft bing airbnb '^2019-05-25^06:34:37^171"
"1132173117277822977^'rt : microsoft released it's final version of security baselines for windows  v and windows server v'^2019-05-25^06:34:40^1715"
"1132173117479116800^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^06:34:40^42"
"1132173170016948224^'i will need a new computer for that'^2019-05-25^06:34:53^428"
"1132173216254849024^'watched a history of computers ~documentary and now i'm just watching microsoft promos featuring our old pal steve'^2019-05-25^06:35:04^836"
"1132173222772789249^'why oreilly media is no longer selling books online buying houses in cash and selling millions meet selfpublishings hidden authors this is how to put your massage product sales online microsoft is closing its ebook stor '^2019-05-25^06:35:05^20"
"1132173244356857856^'mcsweeps epic'^2019-05-25^06:35:10^37"
"1132173354797027328^'rt : how to get microsoft rewards points: -complete the minecraft village pillage xgp quest how to get a k gold xbox one'^2019-05-25^06:35:37^93"
"1132173411080392704^'rt : watch how is using hololens to help companies collaborate better'^2019-05-25^06:35:50^427"
"1132173419762425856^'if only there was an exciting reason to buy a new pcbut nobody likes to spend money on something when they know they are going to get slapped around and screwed over by  so they do it eventually out of helplessness'^2019-05-25^06:35:52^185"
