"1131973587303378944^'[mad]stylus pen silica gel protective case for microsoft surface pro  /  (white)'^2019-05-24^17:21:48^9"
"1131973600410578945^'rt : petition to remove comic sans from the microsoft font library'^2019-05-24^17:21:52^7149"
"1131973606051852290^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-24^17:21:53^466"
"1131973613307990017^'which do you like better  microsoft or apple? --'^2019-05-24^17:21:55^866"
"1131973620157308930^'which do you like better  microsoft or apple? -- hyunggu'^2019-05-24^17:21:56^15162"
"1131973628092964867^'which do you like better  microsoft or apple? --'^2019-05-24^17:21:58^904"
"1131973629606940674^'rt :  has teamed up with the clooney foundation to create the trialwatch app  which holds courts accountable and flag'^2019-05-24^17:21:59^3890"
"1131973630244663296^'which do you like better  microsoft or apple? --'^2019-05-24^17:21:59^699"
"1131973628818542594^'which do you like better  microsoft or apple? -- my monster dick'^2019-05-24^17:21:58^605"
"1131973640608727041^'every morning  employees from microsoft  amazon  google and facebook teach computer science to kids before they head to work meet   the program that's making it happen'^2019-05-24^17:22:01^51898"
"1131973648552800256^'rt : skelly selest is out now across nintendoswitch xboxone playstation ! trailer: you can find th'^2019-05-24^17:22:03^742"
"1131973654525427713^'rt : everyone will be on microsoft azure servers! how streaming will take over the world of gaming! xcloud microsoftazure a'^2019-05-24^17:22:04^210"
"1131973654747734017^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^17:22:05^105"
"1131973657947975680^'rt : for the plane home headphoneairplane departurestudio microphone[?]? theintrazone unplugged spc'^2019-05-24^17:22:05^1536"
"1131973662209466369^'rt : skelly selest is out now across nintendoswitch xboxone playstation ! trailer: you can find th'^2019-05-24^17:22:06^4740"
"1131973663119552513^'which do you like better  microsoft or apple? --'^2019-05-24^17:22:06^169"
"1131973665480830976^'microsoft's electionguard a trojan horse for a military-industrial takeover of us elections'^2019-05-24^17:22:07^12187"
"1131973667464908803^'which do you like better  microsoft or apple? --'^2019-05-24^17:22:08^193"
"1131973675903836161^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:22:10^4125"
"1131973678571376640^'which do you like better  microsoft or apple? -- '^2019-05-24^17:22:10^105"
"1131973683503915011^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:22:11^734"
"1131973690046992385^'which do you like better  microsoft or apple? -- -'^2019-05-24^17:22:13^128"
"1131973695700897793^'draya michele attends iheartradio music awards at microsoft theater in la'^2019-05-24^17:22:14^9"
"1131973705230426112^'rt : which do you like better  microsoft or apple? -- estabilidade emocional'^2019-05-24^17:22:17^1167"
"1131973705305853952^'rt : bring to light is now available on xbox one! explore dark and mysterious environments and fend off shadow monsters with your'^2019-05-24^17:22:17^5526"
"1131973706425753600^'rt : heads up everybody according to this  configmgr  is required to patch windows  v configmgr  is not enough'^2019-05-24^17:22:17^13"
"1131973716600995842^'which do you like better  microsoft or apple? -- applsoft'^2019-05-24^17:22:19^268"
"1131973718538952704^'microsoft publishes list of features being removed with the windows  may  update by windows via'^2019-05-24^17:22:20^16112"
"1131973733948841986^'which do you like better  microsoft or apple? --'^2019-05-24^17:22:23^254"
"1131973734217211905^'which do you like better  microsoft or apple? --'^2019-05-24^17:22:23^1224"
"1131973739409752069^'which do you like better  microsoft or apple? -- apple for productivity  microsoft for gaming'^2019-05-24^17:22:25^440"
"1131973744401027072^'rt : new: windows defender has added definitions for detecting sandboxescaper poc for local eop cve-- (vuln discov'^2019-05-24^17:22:26^18"
"1131973749446721536^'checking out the microsoft hololens demo at the conference! wieled engineering electrical womenempowerment'^2019-05-24^17:22:27^61"
"1131973762608447489^'microsoft teams brings simple integration  greater collaboration techniques  and mobile solutions accenture microsoft teams collaboration'^2019-05-24^17:22:30^471"
"1131973766874128384^'which do you like better  microsoft or apple? -- well i have products that have both but i use my phone the most so    apple'^2019-05-24^17:22:31^567"
"1131973771479224320^'trump tells his gullible farmers the  billion entitlement is from china truth is  itsus owned firms that import chinese made merchandise passing it on to the taxpayer!wait until huawei replaces the $  billion tech components bought from apple+ microsoft hits the fan'^2019-05-24^17:22:32^206"
"1131973772636901377^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^17:22:33^207"
"1131973775002677251^'which do you like better  microsoft or apple? -- apple i guess'^2019-05-24^17:22:33^2397"
"1131973779415064576^'microsoft rolls out support for tough federal security standards to all us azure regions cloud microsoft azure captechlistens'^2019-05-24^17:22:34^117"
"1131973779494789120^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^17:22:34^1845"
"1131973779834494978^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^17:22:34^167"
"1131973782963478528^'which do you like better  microsoft or apple? -- i can afford microsoft'^2019-05-24^17:22:35^817"
"1131973783638740992^'which do you like better  microsoft or apple? -- microsoft'^2019-05-24^17:22:35^499"
"1131973787472334848^'iam platform curated tweet the real reason microsoft stock stands out among other big tech names - -'^2019-05-24^17:22:36^12416"
"1131973794858524672^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:22:38^1419"
"1131973833668354048^'which do you like better  microsoft or apple? -- i would just say apple only bc i'm more familiar with it'^2019-05-24^17:22:47^88"
"1131973833727070211^'what about apple  amazon  alphabet  microsoft  and facebook?? don't they have hundreds of times more power over politics than military contractors and oil companies'^2019-05-24^17:22:47^55"
"1131973847715127296^'which do you like better  microsoft or apple? --'^2019-05-24^17:22:51^346"
"1131973858624507904^'which do you like better  microsoft or apple? --'^2019-05-24^17:22:53^303"
"1131973863280173056^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:22:54^1915"
"1131973864492326919^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:22:55^1259"
"1131973876148084738^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^17:22:57^10154"
"1131973881177223168^'rt : icymi microsoft spearheads service mesh interoperability push breakingnews cloud cloudnative c'^2019-05-24^17:22:58^521"
"1131973882964054016^'which do you like better  microsoft or apple? -- depends on the context microsoft for professional stuff  ios for personal stuff'^2019-05-24^17:22:59^177"
"1131973889444241416^'""microsoft's most vulnerable monopoly"" /by microsoft office productivity enterprisesoftware'^2019-05-24^17:23:00^1860"
"1131973891667222530^'which do you like better  microsoft or apple? -- na real  microsoft'^2019-05-24^17:23:01^1707"
"1131973900244574208^'rt : impactful updates for microsoft stream to help educators and students edtech mieexpert elearning'^2019-05-24^17:23:03^545"
"1131973900961755136^'which do you like better  microsoft or apple? -- apple i'm very messy so i love the fact that the phone literally cannot get a virus even if u actively tried to put one in'^2019-05-24^17:23:03^468"
"1131973902538878976^'which do you like better  microsoft or apple? -- microsoft for laptops and apple for phones'^2019-05-24^17:23:04^818"
"1131973908117237760^'rt : which do you like better  microsoft or apple? -- si kenneth shrugzero width joinerfemale sign[?]rolling on the floor laughing charot microsoft hahahah'^2019-05-24^17:23:05^11"
"1131973914647826433^'great loop y'all put customers in you give me an invalid support phone number to call  and when i fill out a support request online no one contacts me well played'^2019-05-24^17:23:06^293"
"1131973914773659650^'msftnews: rt shelleymckin: our partnership with deptvetaffairs will help provide broadband access to rural veterans  bringing them more opportunities to learn  work  communicate airband'^2019-05-24^17:23:06^344"
"1131981439275286531^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:53:00^1290"
"1131981439048794118^'the world's leading ai firms (amazon  microsoft  google  ie bigtech specialized tech firms) are instrumental in this shift: the shale revolution massive innovation in the sector over the past decade was regulation- but also tech-driven underreported indeed /'^2019-05-24^17:53:00^601"
"1131981443763245057^'which do you like better  microsoft or apple? -- never used an apple product in my life because i'm a broke bitch'^2019-05-24^17:53:02^523"
"1131981445835173888^'which do you like better  microsoft or apple? -- i have a mac so defos microsoft'^2019-05-24^17:53:02^1197"
"1131981446137163776^'rt : inside xbox (s ep) insidexbox xo xboxonex xboxone xbox microsoft deadarticgames'^2019-05-24^17:53:02^3336"
"1131981451208069122^'vass is so delighted to have such wonderful partners whose participation and support make the strategiesxchange possible! thank you'^2019-05-24^17:53:03^89"
"1131981453343023104^'rt : today in silicon valley: the  ""internet freedom award"" was given to ivanka trump by the tech industry lobbying group founde'^2019-05-24^17:53:04^289"
"1131981455008178176^'rt : halo: the master chief collection special announcement insidexbox halo themasterchiefcollect'^2019-05-24^17:53:04^3336"
"1131981449320468480^'rt : nintendo &gt; sony &gt; microsoft don't me'^2019-05-24^17:53:03^504"
"1131981464218808320^'rt : microsoft outlook adds revamped apple watch notifications wearable smartwatch tech techn'^2019-05-24^17:53:06^85"
"1131981470011154432^'rt : microsoft is staggering the roll out of its may  update for windows   but if you want it now  here's how to get it (just'^2019-05-24^17:53:08^28"
"1131981482757677067^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:53:11^716"
"1131981495118307329^'rt : microsoft  learning pathways: your customizable training solution to increase usage of microsoft'^2019-05-24^17:53:14^4584"
"1131981495789400064^'friday we're microsoft building from -pm !  ne th way redmond  wa seattlefoodtruck donluchos peruvianfood regional indicator symbol letter pregional indicator symbol letter e'^2019-05-24^17:53:14^987"
"1131981500885405696^'which do you like better  microsoft or apple? -- apple'^2019-05-24^17:53:15^6920"
"1131981502479257600^'which do you like better  microsoft or apple? -- i only use apple n i like using it more i dont think its better but i prefer it'^2019-05-24^17:53:16^698"
